0.22552817	-0.21844216	-0.20101704	-0.19811486	0.1866957	-0.20065401	0.18607293	-0.16816913	0.21654713	0.2075838	0.21209708	-0.18241367	0.23075703	0.22881928	-0.14648525	-0.20997314
0.13898614	-0.23567864	-0.15467598	-0.16892871	0.18977426	-0.21470018	0.185173	-0.15406293	0.21186857	0.15590857	0.22941475	-0.19171081	0.207841	0.1460582	-0.21227701	-0.15890324
0.20242456	-0.16990553	-0.14744323	-0.15645483	0.17047434	-0.20853303	0.20799844	-0.13680083	0.18006818	0.14478597	0.17753907	-0.17106315	0.14443302	0.17934604	-0.14404194	-0.19956565
0.229207	-0.25778756	-0.16454402	-0.18598317	0.14479354	-0.16544677	0.20749642	-0.1918078	0.18500507	0.1778968	0.24258742	-0.17561288	0.1802856	0.23153055	-0.20093825	-0.19857907
0.21169776	-0.21971129	-0.1796292	-0.18780099	0.18740807	-0.21023183	0.18174694	-0.14730936	0.22623098	0.17609747	0.18922111	-0.20567688	0.18923984	0.22779934	-0.1969716	-0.21378
0.19020642	-0.21641949	-0.2075377	-0.18606216	0.15377896	-0.1825077	0.19077723	-0.14919694	0.15683262	0.15326741	0.23035742	-0.20042154	0.1435307	0.14404093	-0.18341799	-0.1989211
0.1901916	-0.24410604	-0.2042444	-0.15386261	0.20333025	-0.17278224	0.19989413	-0.2158967	0.2113742	0.15833052	0.22357741	-0.15269354	0.17970553	0.15764293	-0.15057522	-0.21426645
0.14859468	-0.18543434	-0.17887641	-0.20384724	0.12174475	-0.18547207	0.17368044	-0.21051702	0.19438139	0.22596899	0.22308508	-0.17000563	0.21666189	0.21628278	-0.17475505	-0.19492316
0.17227395	-0.24578051	-0.17494805	-0.13782473	0.16680868	-0.22437295	0.17568669	-0.13578908	0.17828894	0.16271625	0.19915284	-0.20108323	0.16639788	0.14139019	-0.14299782	-0.14547734
0.13825816	-0.23350811	-0.18710811	-0.19696617	0.19344755	-0.15831366	0.20692542	-0.14719214	0.21277082	0.22956711	0.1660669	-0.21705805	0.18705773	0.13952161	-0.18838431	-0.14982072
0.18970367	-0.17679118	-0.1675731	-0.19194716	0.14985839	-0.23787397	0.20141618	-0.20191619	0.15068352	0.16605759	0.25290802	-0.17872852	0.21294634	0.20810014	-0.16023612	-0.17261185
0.17831558	-0.19308963	-0.1386134	-0.22577356	0.16124356	-0.172625	0.14880525	-0.18526874	0.14179333	0.15498914	0.16291353	-0.1819794	0.14583087	0.21729602	-0.17276745	-0.22514467
0.19232532	-0.21517842	-0.204568	-0.20220597	0.18931706	-0.15660717	0.19003952	-0.19885735	0.13446616	0.2060529	0.2109775	-0.15394917	0.20157352	0.13923194	-0.21646716	-0.1782315
0.16148628	-0.22212702	-0.18822277	-0.13422446	0.19457623	-0.21528019	0.15058388	-0.14086163	0.21475764	0.19278543	0.22009547	-0.19688791	0.23144996	0.21631786	-0.13825294	-0.20149644
0.2116357	-0.21733882	-0.20633218	-0.17520478	0.16680898	-0.15432876	0.14065923	-0.17185768	0.20127672	0.22468314	0.15683807	-0.22985661	0.16767918	0.22316629	-0.15554321	-0.20520927
0.21323545	-0.2155055	-0.14360031	-0.20972534	0.14026268	-0.23520774	0.2064785	-0.13040447	0.14232554	0.12978677	0.20737304	-0.18718784	0.21024716	0.18908995	-0.14429148	-0.16841602
0.2174984	-0.21024469	-0.21231961	-0.12692024	0.21646781	-0.2074113	0.13172933	-0.15483035	0.15341708	0.1718719	0.17397474	-0.17077377	0.15644677	0.18269865	-0.2197664	-0.1827739
0.14341447	-0.18443537	-0.13502397	-0.22515686	0.18838625	-0.20899552	0.18936808	-0.1496372	0.22262861	0.2186682	0.16971524	-0.18463479	0.19245546	0.22685136	-0.20318678	-0.16937795
0.19375564	-0.25929227	-0.12920232	-0.16003633	0.21356983	-0.218633	0.19473782	-0.21715336	0.23099375	0.14586642	0.22088774	-0.19513807	0.21914996	0.14946948	-0.19985686	-0.13578469
0.14057301	-0.18578988	-0.18120275	-0.12942512	0.16421133	-0.19508074	0.17865863	-0.1307283	0.17885742	0.16890362	0.23604368	-0.19774227	0.17163149	0.1990696	-0.15214501	-0.19334695
0.19263476	-0.23435917	-0.22399594	-0.17259791	0.15013428	-0.21681495	0.22176664	-0.21807511	0.17340696	0.15966529	0.1755286	-0.21362264	0.19323248	0.143275	-0.16956955	-0.197695
0.20538124	-0.18065244	-0.19442198	-0.16914497	0.13495071	-0.15487286	0.13113603	-0.15607885	0.1513302	0.20283096	0.19582841	-0.20066398	0.15117194	0.16699731	-0.20475098	-0.20478672
0.21110402	-0.24443044	-0.19864212	-0.19057709	0.1615163	-0.19981486	0.2251462	-0.22767673	0.20965818	0.16044213	0.22006448	-0.16509119	0.15484025	0.18481219	-0.12903446	-0.16779868
0.1945292	-0.20056449	-0.14009379	-0.15505293	0.14819063	-0.14060965	0.20180683	-0.20323794	0.13678113	0.15931165	0.15795584	-0.2041547	0.16426636	0.22465914	-0.18462424	-0.2038653
0.17661907	-0.22209373	-0.16515796	-0.21106088	0.18341018	-0.1864004	0.1907968	-0.14766929	0.15159036	0.14770822	0.24521668	-0.21981886	0.17546335	0.17496355	-0.15518586	-0.1712794
0.16676782	-0.17660508	-0.18847503	-0.19907153	0.11833209	-0.16691759	0.15287185	-0.14275508	0.1708993	0.20381421	0.23734772	-0.19677871	0.21622723	0.18285277	-0.2174505	-0.15740582
0.15164356	-0.2361026	-0.12633379	-0.16301753	0.14695808	-0.23148222	0.1723599	-0.15176049	0.17313953	0.20998648	0.17052606	-0.20578583	0.14145261	0.13566586	-0.208467	-0.17635734
0.1566899	-0.19135727	-0.15296282	-0.19338536	0.21139142	-0.14993544	0.17478362	-0.229775	0.16242413	0.19979036	0.17514442	-0.18047033	0.2195631	0.2168905	-0.16609296	-0.19146706
0.22777757	-0.23985052	-0.13265356	-0.15920648	0.15570256	-0.14814319	0.13509673	-0.21951406	0.15218109	0.16298008	0.2451214	-0.21315527	0.22265872	0.2311812	-0.22035252	-0.2016265
0.19964235	-0.2057817	-0.127424	-0.18644343	0.19784167	-0.1608364	0.14500071	-0.12951484	0.20200248	0.1304893	0.1549128	-0.20344508	0.14493448	0.14072718	-0.12940617	-0.15812069
0.19846128	-0.24055995	-0.14395694	-0.1999772	0.16054605	-0.14812742	0.1419347	-0.14323606	0.16916054	0.17617585	0.22936536	-0.195549	0.15755986	0.2134689	-0.16276467	-0.16970633
0.16437396	-0.2615333	-0.13679208	-0.13271219	0.16931379	-0.21330152	0.1676265	-0.22418357	0.15433301	0.21319212	0.17194071	-0.1692572	0.17873521	0.14063735	-0.20878226	-0.20565034
0.16525684	-0.17865796	-0.14480947	-0.16886152	0.15832792	-0.20710197	0.15790325	-0.1920499	0.1420901	0.17093426	0.2070511	-0.22934043	0.14355132	0.19748683	-0.20158441	-0.16657141
0.14798729	-0.17671543	-0.16888428	-0.14576012	0.12430402	-0.228209	0.17908414	-0.2232931	0.23056428	0.20689476	0.19544952	-0.16963235	0.15049997	0.13612044	-0.20100659	-0.17093056
0.22244984	-0.2170476	-0.16885911	-0.19276218	0.13881983	-0.16933613	0.13245602	-0.21864346	0.20471716	0.19685419	0.17168745	-0.22570878	0.18854398	0.2188888	-0.18361205	-0.16166916
0.16784367	-0.22004184	-0.12641078	-0.20290114	0.19713289	-0.15038566	0.14214191	-0.15885885	0.18896028	0.17374043	0.21297432	-0.2239014	0.2144843	0.14822836	-0.2206205	-0.21873553
0.14293239	-0.24241395	-0.14604884	-0.14416173	0.19547118	-0.18307406	0.18838929	-0.18206617	0.22250824	0.19436896	0.20306703	-0.23587635	0.19621602	0.21297543	-0.15922771	-0.13320477
0.20922141	-0.2282029	-0.18032858	-0.13472764	0.21398368	-0.21091989	0.20418565	-0.20127118	0.13430424	0.18829441	0.1668482	-0.19962762	0.22504866	0.14296244	-0.2233122	-0.17674132
0.22073789	-0.20060612	-0.20722893	-0.18045773	0.19083056	-0.15956134	0.12761448	-0.16464424	0.2225596	0.2010005	0.20462872	-0.20005427	0.18343614	0.16730608	-0.1442047	-0.1897043
0.2197236	-0.17910115	-0.22284968	-0.16215718	0.1826373	-0.1889947	0.14840694	-0.15654445	0.22585481	0.13473332	0.22609176	-0.19449188	0.18896602	0.17359897	-0.16901366	-0.17459746
0.16443868	-0.23771667	-0.17126143	-0.1856275	0.12195823	-0.14964944	0.1790859	-0.17621958	0.17580542	0.20118001	0.22821575	-0.1849661	0.15958717	0.19379224	-0.2009731	-0.21027386
0.1586127	-0.20008856	-0.16127893	-0.16715664	0.17811759	-0.20519009	0.22349025	-0.13914132	0.1584896	0.15944937	0.20181207	-0.22726324	0.2037918	0.19136293	-0.13470097	-0.15595333
0.22977632	-0.19818981	-0.14270079	-0.21771629	0.17521787	-0.2360497	0.20705739	-0.14724512	0.1674477	0.20901431	0.25074714	-0.15829867	0.17370418	0.147754	-0.17373176	-0.19153954
0.15408064	-0.16267435	-0.16364588	-0.17853849	0.21177304	-0.20683184	0.12720048	-0.16775092	0.16214505	0.200398	0.23942003	-0.14814536	0.22473226	0.15409131	-0.14245306	-0.14882968
0.21505663	-0.25081503	-0.14941745	-0.20086302	0.18391226	-0.15883583	0.20091395	-0.22789918	0.13291034	0.22031306	0.17020337	-0.20253362	0.23051637	0.22204205	-0.22548254	-0.19711275
0.20021163	-0.21233274	-0.2097671	-0.18331943	0.20001875	-0.21897471	0.20393977	-0.15819657	0.21433216	0.1608963	0.17228317	-0.18520336	0.17543997	0.13558178	-0.19554669	-0.14411765
0.20158058	-0.22426066	-0.16877067	-0.21244651	0.13946909	-0.17652395	0.15994266	-0.16492717	0.2265746	0.20788202	0.21759893	-0.16798165	0.22875524	0.18161723	-0.19327572	-0.1583278
0.21139681	-0.22844319	-0.14971201	-0.13410302	0.12263604	-0.16279025	0.13469633	-0.18183783	0.1342205	0.14204201	0.22063924	-0.14562191	0.1497179	0.21741146	-0.17192887	-0.1496249
0.1648679	-0.17720269	-0.18241599	-0.18897432	0.21778247	-0.20203607	0.16805471	-0.17042218	0.1365539	0.15528509	0.22147642	-0.20763421	0.20142795	0.17984101	-0.17627965	-0.16350247
0.16093667	-0.24145818	-0.157809	-0.19488074	0.15453297	-0.21368486	0.20219935	-0.22306521	0.19750017	0.19472475	0.22629331	-0.15309727	0.18847615	0.20866102	-0.19921403	-0.22267258
0.1843628	-0.21846366	-0.14926015	-0.22103369	0.1726811	-0.22875533	0.22062895	-0.15204093	0.13953836	0.18974593	0.20995827	-0.19306605	0.22706726	0.2134349	-0.2216692	-0.15975842
0.19198667	-0.19475406	-0.13618249	-0.12904595	0.18439893	-0.18851602	0.19104007	-0.17761888	0.19461456	0.14722268	0.19505298	-0.22166981	0.20194775	0.21929161	-0.14642887	-0.19956508
0.16279477	-0.25569367	-0.17273003	-0.17539352	0.20192328	-0.20442088	0.17638318	-0.1342365	0.21864708	0.157792	0.17645746	-0.22152613	0.16068155	0.13874595	-0.17025742	-0.1410414
0.22145784	-0.21761872	-0.19208659	-0.2241615	0.21387324	-0.2304431	0.15118665	-0.22375473	0.16661158	0.16213174	0.23109663	-0.14248413	0.22171831	0.2036945	-0.20275436	-0.1664845
0.16818126	-0.2331199	-0.1421391	-0.19268382	0.2160839	-0.14039712	0.20480417	-0.22498295	0.17990123	0.21558669	0.15455115	-0.20202494	0.19282754	0.1420516	-0.15272571	-0.16538148
0.16609423	-0.20671594	-0.14297076	-0.19318181	0.15014413	-0.13947327	0.14650306	-0.20497537	0.15384735	0.18057662	0.19169477	-0.20719352	0.23301911	0.1627491	-0.19170865	-0.18447876
0.23408969	-0.16861024	-0.21967596	-0.20794831	0.1785816	-0.13941935	0.19048412	-0.16185	0.21542233	0.22875054	0.23146935	-0.17296006	0.14919178	0.14564152	-0.15307838	-0.20292431
0.1497296	-0.18157507	-0.19833891	-0.17653137	0.17065372	-0.22108378	0.15738934	-0.18023425	0.18165758	0.21883409	0.2144221	-0.21531478	0.1544702	0.17994821	-0.22628194	-0.19631797
0.21822548	-0.21178223	-0.17931348	-0.16015716	0.12649289	-0.16016763	0.17193365	-0.13355817	0.14826709	0.13013187	0.18485188	-0.16666652	0.17305477	0.19365618	-0.1513656	-0.16047226
0.18338543	-0.19848725	-0.17575762	-0.1297277	0.17554648	-0.23574787	0.21879883	-0.15449257	0.16539921	0.19079883	0.24869631	-0.22719873	0.23039463	0.182552	-0.14584504	-0.18907128
0.15672104	-0.2289891	-0.1397663	-0.15448909	0.121974275	-0.22974567	0.1919124	-0.14352769	0.19140407	0.21853612	0.24662356	-0.1872782	0.17324674	0.22700392	-0.2195578	-0.21534395
0.23489642	-0.17480677	-0.18550147	-0.15593512	0.1405473	-0.16210428	0.13543475	-0.16398495	0.21864921	0.21321753	0.18541594	-0.18304081	0.21777493	0.22082435	-0.1927506	-0.22424085
0.16604789	-0.18491434	-0.16894566	-0.17439291	0.13399385	-0.20393227	0.14359613	-0.13882688	0.18499376	0.211929	0.23062228	-0.19730122	0.16295451	0.21224296	-0.15134914	-0.1832457
0.22207496	-0.24683098	-0.15982196	-0.13487385	0.13470337	-0.19027871	0.19480668	-0.22574112	0.21434917	0.21960844	0.19571893	-0.19330114	0.23036347	0.16391774	-0.17492379	-0.18351932
0.21927051	-0.17372012	-0.20348588	-0.18568702	0.17097563	-0.16272224	0.16767432	-0.19854243	0.21346049	0.22295837	0.15985642	-0.17158037	0.1783582	0.13448502	-0.17264323	-0.22422318
0.13508391	-0.23436551	-0.17552902	-0.16912596	0.19081272	-0.1721514	0.1339608	-0.1574879	0.21741267	0.22482699	0.16787677	-0.2074601	0.22109325	0.2200937	-0.21354361	-0.21011645
0.23432578	-0.22801012	-0.21217714	-0.171702	0.120957166	-0.16330998	0.1636315	-0.1595216	0.22682749	0.20874833	0.203731	-0.14163624	0.14245133	0.18641475	-0.20282166	-0.1376367
0.16509046	-0.18791711	-0.15967076	-0.16889817	0.21668957	-0.22753298	0.21745476	-0.20391954	0.15256779	0.15012862	0.1535555	-0.1388768	0.18328318	0.17162715	-0.21272518	-0.13419172
0.23185909	-0.1690703	-0.18912584	-0.14339726	0.13089187	-0.1522467	0.18721904	-0.18050025	0.22414549	0.17300318	0.2051172	-0.17014407	0.14294584	0.20351695	-0.18359125	-0.17665815
0.13732675	-0.22693005	-0.20790109	-0.15390332	0.21569645	-0.14501463	0.13978289	-0.14442217	0.14742154	0.2237323	0.24026023	-0.1428564	0.2040133	0.22319546	-0.2079569	-0.16778447
0.19220246	-0.24765712	-0.12491836	-0.12748887	0.17061843	-0.1774453	0.12905926	-0.14132388	0.14706784	0.18606307	0.19266236	-0.19230841	0.23389383	0.16683282	-0.1763326	-0.1334939
0.21208058	-0.20854878	-0.1271196	-0.16603112	0.11773787	-0.18941265	0.12684295	-0.13497438	0.20048231	0.19077101	0.21630953	-0.16314931	0.18034014	0.1773341	-0.20759507	-0.18828583
0.13422708	-0.21762565	-0.15538265	-0.14738323	0.1317256	-0.15516737	0.16210316	-0.13353278	0.14683281	0.20423406	0.2187422	-0.21812718	0.15314323	0.22085983	-0.20045629	-0.22040616
0.18323529	-0.2117758	-0.19052626	-0.190094	0.13388738	-0.1896944	0.19529593	-0.16604847	0.1703886	0.13424928	0.17704464	-0.1977909	0.22722793	0.22898886	-0.14984034	-0.19949774
0.17140378	-0.15567604	-0.16979517	-0.17418678	0.16858412	-0.21548842	0.19816175	-0.15311046	0.1372979	0.14668106	0.17138891	-0.22464544	0.21692991	0.13025379	-0.14340413	-0.14666748
0.21404326	-0.15945232	-0.18652159	-0.1726767	0.16383786	-0.20971118	0.2201588	-0.22824772	0.1381936	0.1460663	0.24497601	-0.14357585	0.23090196	0.20095976	-0.16348803	-0.19536681
0.15027528	-0.20752078	-0.19008009	-0.13830656	0.12654477	-0.18449122	0.15667212	-0.17497507	0.17341211	0.15119594	0.2322177	-0.18790187	0.19697142	0.22165465	-0.2119987	-0.13157065
0.15066925	-0.22257437	-0.20825471	-0.14571835	0.12972836	-0.16769354	0.13632336	-0.18931349	0.13387343	0.22434346	0.18819496	-0.20872279	0.16225979	0.15625598	-0.1755303	-0.17354399
0.15303431	-0.1819861	-0.18566109	-0.16023594	0.17330456	-0.22509845	0.15780595	-0.18035394	0.17053951	0.167872	0.20412041	-0.1582336	0.20661445	0.15652134	-0.21093094	-0.1732754
0.13900882	-0.18401532	-0.17401205	-0.17002527	0.11659878	-0.23092099	0.21098952	-0.22687277	0.21782279	0.14644186	0.20610729	-0.16154161	0.2106625	0.16928926	-0.16493523	-0.14889468
0.20111017	-0.23012707	-0.14335255	-0.15189315	0.119594105	-0.14284618	0.16918427	-0.21435086	0.18793963	0.20248877	0.20620063	-0.19161288	0.231813	0.20391059	-0.15946491	-0.13931893
0.22901529	-0.25005051	-0.17027381	-0.12887098	0.14643773	-0.16101906	0.12122145	-0.1369493	0.20089634	0.20955949	0.18622868	-0.21354754	0.21642931	0.19466063	-0.19213392	-0.21223547
0.19075069	-0.23457614	-0.15983625	-0.1979759	0.14645952	-0.21734439	0.19284521	-0.19415392	0.15108189	0.17208815	0.18858713	-0.2270347	0.1357515	0.21572597	-0.17702104	-0.13020934
0.21612434	-0.224783	-0.19619519	-0.21293353	0.13567932	-0.16892488	0.1634618	-0.18088835	0.14667279	0.21682689	0.22223993	-0.19593045	0.19128537	0.23048009	-0.19569683	-0.17917359
0.15507047	-0.16914923	-0.22235371	-0.14688821	0.14274903	-0.21855907	0.123302184	-0.21500549	0.20890988	0.14077824	0.2140347	-0.15869364	0.22173542	0.21326494	-0.19963455	-0.18017274
0.18865725	-0.19961108	-0.17245862	-0.2194214	0.1339255	-0.15147401	0.19768561	-0.15351582	0.18011537	0.22102588	0.1736978	-0.18373881	0.21937218	0.22989018	-0.20916124	-0.22369888
0.14422594	-0.19879192	-0.13113952	-0.18385708	0.17257245	-0.22221038	0.13543148	-0.16833784	0.18051389	0.17791149	0.21364309	-0.21876164	0.19815074	0.18370114	-0.14756835	-0.12812674
0.13612086	-0.16004108	-0.13097665	-0.18523179	0.1558405	-0.17911594	0.1915734	-0.17968331	0.15376127	0.1345169	0.19428822	-0.22696726	0.14902472	0.22742216	-0.13550775	-0.141639
0.21491157	-0.22465532	-0.22366428	-0.2128395	0.18037277	-0.1685186	0.1347117	-0.19388506	0.18984115	0.18208537	0.2256896	-0.15136878	0.15226988	0.13919663	-0.16549896	-0.13832301
0.1789987	-0.19174318	-0.1734141	-0.20610414	0.13793445	-0.19337592	0.13494621	-0.22295249	0.209848	0.13529368	0.15273286	-0.17806208	0.20126131	0.19925754	-0.18278754	-0.19206406
0.19293973	-0.17872217	-0.16422337	-0.21581191	0.15296565	-0.23144238	0.19079357	-0.20106025	0.21171603	0.14189573	0.16420253	-0.142737	0.1576477	0.21284792	-0.19830412	-0.17563802
0.1742761	-0.19019032	-0.1719318	-0.19043055	0.20965256	-0.19724919	0.18501091	-0.19739069	0.15274434	0.15033877	0.19865791	-0.18225996	0.1891284	0.14716119	-0.1956297	-0.16549507
0.18653005	-0.20629874	-0.1325371	-0.14696233	0.21380872	-0.15702358	0.21330659	-0.21225004	0.16212039	0.14046384	0.23700716	-0.19852184	0.19591296	0.21230133	-0.22035582	-0.14115481
0.17707287	-0.2392311	-0.2241305	-0.1433715	0.2153083	-0.18925245	0.15800971	-0.22350046	0.14524533	0.15538433	0.22805986	-0.1938916	0.2177387	0.14177933	-0.16174752	-0.16750713
0.20966445	-0.17793602	-0.19798586	-0.12916078	0.19047408	-0.18292157	0.19783236	-0.1334611	0.1477968	0.13252714	0.18806776	-0.23192233	0.17818409	0.1401335	-0.17796955	-0.16370331
0.2009737	-0.22232725	-0.17431588	-0.1570058	0.20270513	-0.20873266	0.21710743	-0.15176988	0.14166126	0.19378656	0.18451129	-0.17013842	0.18296379	0.17985232	-0.14947255	-0.1395285
0.23413903	-0.22786915	-0.13748117	-0.14280827	0.11760266	-0.15315421	0.15608822	-0.18066986	0.17865443	0.16567947	0.2157991	-0.1986789	0.17098033	0.18102834	-0.22263174	-0.18440281
0.13835548	-0.23902401	-0.21032819	-0.17694536	0.15045168	-0.22858956	0.14805678	-0.13524683	0.21837981	0.15489487	0.21964012	-0.15485239	0.19369055	0.20508337	-0.21150398	-0.18873812
0.14316037	-0.16426699	-0.18079694	-0.13029104	0.14961511	-0.18224026	0.18395789	-0.12898254	0.21874738	0.16404922	0.21661179	-0.18928826	0.2151234	0.14788331	-0.17429307	-0.16277121
0.15381402	-0.23163542	-0.14907366	-0.16578107	0.11783512	-0.225999	0.19076808	-0.21258974	0.136763	0.1824448	0.17768261	-0.18854663	0.21598074	0.19133952	-0.18539222	-0.19263175
0.1563763	-0.17547733	-0.16673158	-0.16690062	0.21762463	-0.20469628	0.16311522	-0.14321823	0.22065598	0.22289069	0.20641069	-0.22144681	0.21189582	0.15362714	-0.2193633	-0.12524943
0.15765665	-0.16948558	-0.13768177	-0.16498798	0.16277097	-0.14171045	0.15123369	-0.20419028	0.19854796	0.13099283	0.21941502	-0.2246994	0.18126158	0.16816406	-0.21434869	-0.14464101
0.15555389	-0.17788808	-0.1482911	-0.21652305	0.17250523	-0.16490148	0.1994723	-0.21096952	0.16947696	0.16677459	0.18924999	-0.1982827	0.13558199	0.22404808	-0.17222328	-0.1876312
